Kondisi ekonomi negara stabil	The economic condition of the country is stable
Perubahan ini berdampak signifikan	This change has a significant impact
Olahraga rutin menjaga kesehatan tubuh	Regular exercise maintains body health
Negosiasi harga berlangsung lancar	The price negotiation went smoothly
Dia terkena infeksi bakteri	He is infected with bacteria
Dia selalu keluh tentang pekerjaan	She always complains about work
Harganya relatif terjangkau untuk semua	The price is relatively affordable for everyone
Masyarakat merasa teror yang meningkat	The community feels the increasing terror
Saya akan susul kamu	I will catch up with you
Dia adalah duta budaya kita	He is our cultural ambassador
Dia mengajukan klaim asuransi	He filed an insurance claim
Jadwalnya padat minggu ini	My schedule is busy this week
Citra budaya Indonesia sangat kaya	The cultural image of Indonesia is very rich
Sosok itu tampak misterius	The figure looked mysterious
Tarif transportasi naik bulan ini	Transportation fares increased this month
Dia mencoba untuk hibur saya	He tries to cheer me up
Air hujan diserap tanah	Rainwater is absorbed by the soil
Album baru mereka rilis hari ini	Their new album is released today
Saya punya wawancara besok	I have an interview tomorrow
Setiap orang pasti punya dosa	Everyone must have sins
Agen perjalanan itu sangat profesional	The travel agent is very professional
Gejala flu mulai muncul hari ini	Flu symptoms started to appear today
Saya menulis jurnal setiap hari	I write a journal every day
Peluncuran perdana film itu sukses	The premiere of the film was a success
Dia puji karya temannya	He praised his friend's work
Tolong kemas barang-barang ini	Please pack these items
Kita harus sabar menunggu	We must be patient while waiting
Dia berhasil lolos ujian	He passed the exam
Pekerjaan sipil membutuhkan ketelitian	Civil engineering requires precision
Dia mengumpulkan karang cantik	She collects beautiful corals
Hati yang mulia selalu bersinar	A noble heart always shines
Dia bekerja di laboratorium biologi	He works in the biology laboratory
Bahasa baku penting dalam komunikasi	Standard language is important in communication
Kurikulum baru diterapkan tahun ini	The new curriculum is implemented this year
Dia hias taman dengan bunga	He decorates the garden with flowers
Dia akan balas pesanmu	He will reply to your message
Dia adalah teman setia	He is a loyal friend
Itu adalah reaksi yang wajar	That is a natural reaction
Zat ini penting untuk kesehatan	This substance is important for health
Makhluk itu terlihat misterius	The creature looked mysterious
Sistem ini bekerja secara otomatis	This system works automatically
Hasil survei menunjukkan kepuasan tinggi	The survey results show high satisfaction
Proyek ini memiliki skala besar	This project has a large scale
Saya perlu hemat uang bulan ini	I need to save money this month
Konstruksi jembatan sedang berlangsung	The construction of the bridge is underway
Tabung ini berisi air bersih	This tube contains clean water
Dia mengikuti komando dengan baik	He follows commands well
Latar belakangnya sangat menarik	The background is very interesting
Dia asuh anak yatim	She fosters orphans
Dia tinggal di pondok kecil	He lives in a small cottage
Musim panen telah tiba	The harvest season has arrived
Latihan ini cukup intens	This exercise is quite intense
Konsumsi gizi seimbang penting	Balanced nutritional consumption is important
Konstitusi melindungi hak warga	The constitution protects the rights of citizens
Gunakan akal sehatmu selalu	Always use your common sense
Kami mengunjungi makam nenek	We visited grandmother's grave
Dia mengalami cedera saat bermain	He suffered an injury while playing
Sesi pelatihan dimulai besok	The training session starts tomorrow
Betapa indahnya pemandangan sini	How beautiful the view is here
Mobil itu melaju cepat	The car was speeding
Komite ini akan mengadakan rapat	This committee will hold a meeting
Dia adalah anak tunggal	He is an only child
Masukkan kode verifikasi ini	Enter this verification code
Nyawa manusia sangat berharga	Human life is very precious
Rapat eksekutif dimulai pagi ini	The executive meeting started this morning
Engkau adalah teman terbaikku	You are my best friend
Nasib baik menghampiri kita	Good fortune approaches us
Saya suka posting foto baru	I like posting new photos
Gelombang laut datang dengan cepat	The waves come quickly
Dia lantas pergi ke pasar	He then went to the market
Tunggu konfirmasi dari pihaknya	Wait for confirmation from their side
Dia mundur dari posisi itu	He stepped down from that position
Gue lagi nonton film baru	I am watching a new movie
Markas militer terletak di sini	The military base is located here
Dia menendang bola ke gawang	He kicks the ball into the goal
Balai itu digunakan untuk pertemuan	The hall is used for meetings
Proses identifikasi data penting.	The process of identifying important data
Nada lagu ini indah sekali	The melody of this song is very beautiful
Entah dia sudah pergi	Either he has already left
Cinta mereka murni dan tulus	Their love is pure and sincere
Klien kami puas dengan layanan	Our client is satisfied with the service
Buah itu sudah matang	The fruit is ripe
Minyak sawit banyak digunakan sehari-hari	Palm oil is widely used in everyday life
Film itu tayang minggu depan	The film will be released next week
Nafsu makan saya meningkat drastis	My appetite has increased drastically
Kita harus selalu waspada	We must always be vigilant
Konvensi ini dihadiri banyak orang	This convention was attended by many people
Dia memakai identitas palsu	He is using a fake identity
Saya merasa tegang sebelum ujian	I feel tense before the exam
Jelaskan rencana itu secara perinci	Explain the plan in detail
Bendera itu simbol kebanggaan kita	The flag is a symbol of our pride
Dia memiliki dua ganda buku	He has two sets of books
Istana itu terlihat megah	The palace looks magnificent
Berikan deskripsi tentang produk ini	Provide a description of this product
Kita butuh oksigen untuk hidup	We need oxygen to live
Ekonomi domestik sedang tumbuh	Domestic economy is growing
Dia memberikan nasihat yang baik	He gives good advice
Ayam-ayam itu di kandang	The chickens are in the coop
Berkas itu sudah lengkap	The file is complete
Pandu kami menuju lokasi acara	Guide us to the event location
Aku dah pergi ke pasar	I have gone to the market
Hubungan mereka sangat erat	Their relationship is very close
Subjek penelitian ini sangat penting	The subject of this research is very important
Dia cabut dari sekolah	He dropped out of school
Mereka tampil di panggung utama	They performed on the main stage
Dia tidak suka tipu menipu	He does not like deceit
Divisi pemasaran sedang rapat	The marketing division is having a meeting
Tentukan koordinat lokasi ini	Determine the coordinates of this location
Bayar dengan tunai saja	Pay with cash only
Roti ini terasa lunak dan lezat	This bread feels soft and delicious
Lampu ini membutuhkan 10 watt	This lamp requires 10 watts
Kain ini terasa halus	This fabric feels smooth
Konferensi itu diadakan minggu depan	The conference will be held next week
Kita perlu vitamin setiap hari	We need vitamins every day
Mereka terlibat dalam debat sengit	They are involved in a heated debate
Pasukan bersiap untuk tempur	The troops are preparing for battle
Dia menjual aneka kue lezat	She sells a variety of delicious cakes
Dia enggan berbicara tentang itu	He is reluctant to talk about it
Ada selisih waktu sedikit	There is a slight time difference
Buku itu masih utuh dan baru	The book is still intact and new
Pangkal pohon itu kuat	The base of the tree is strong
Aku suka membaca puisi	I like reading poetry
Saya prihatini kondisi lingkungan	I am concerned about the environmental condition
Geser meja ke samping	Slide the table to the side
Keputusan itu tergantung pada dependen	The decision depends on the dependent
Dia peluk anaknya erat	She hugs her child tightly
Dia memiliki bakat luar biasa	She has an extraordinary talent
Ikuti instruksi dengan baik	Follow the instructions well
Dewa itu melindungi kita	The god protects us
Setan itu menakutkan banyak orang	The devil scares many people
Upah pekerja harus dibayar tepat	Wages for workers must be paid on time
Anak-anak harus patuh pada aturan	Children must obey the rules
Mereka siap untuk tarung	They are ready to fight
Dia selalu cermat dalam memilih	She is always careful in choosing
Regulasi baru diterapkan hari ini	The new regulation is implemented today
Kinerja tim ini prima	The performance of this team is excellent
Saya akan instal aplikasi baru	I will install the new application
Busana ini terlihat sangat elegan	This outfit looks very elegant
Ikan ini masih mentah	This fish is still raw
Karbon penting untuk kehidupan.	Carbon is important for life
Bunga itu sangat langka di sini	The flower is very rare here
Uang kas sudah menipis	The cash is running low
Dia punya pendirian yang teguh	He has a strong stance
Dia memberikan pidato yang menginspirasi	He gave an inspiring speech
Dia kabur dari rumah	He ran away from home
Cinta mereka abadi dan tulus	Their love is eternal and sincere
Kain ini terasa lembut	This fabric feels soft
Mobil itu tabrak pohon	The car crashed into a tree
Pelat besi itu sangat berat	The iron plate is very heavy
Dia pergi ke pura hari ini	He went to the temple today
Kota itu dipenuhi raksasa.	The city was filled with giants
Lahan ini cukup datar untuk ditanami	This land is flat enough to be planted
Saya butuh koreksi tugas ini	I need corrections for this assignment
Burung itu terbang dengan sayap	The bird flies with wings
Jamur ini enak dimakan	This mushroom is delicious to eat
Insinyur itu merancang jembatan baru	The engineer designed a new bridge
Gua suka berpetualang di alam	I like to adventure in nature
Candi Borobudur indah sekali	Borobudur Temple is very beautiful
Dia nyaris terlambat masuk kelas	He almost arrived late to class
Lambang negara terpasang di gedung	The national emblem is installed in the building
Kami berjalan di pesisir pantai	We walked along the beach
Rampok itu melarikan diri cepat	The robber fled quickly
Saya membuat pagar dari bambu	I made a fence from bamboo
Dia seorang kriminal berbahaya	He is a dangerous criminal
Kita perlu nutrisi yang baik	We need good nutrition
Konstruksi ini terbuat dari baja	This construction is made of steel
Tolong bungkus makanan ini	Please wrap this food
Wasit memberikan kartu merah	The referee gave a red card
Dia buta sejak lahir	He has been blind since birth
Saya menonton Olimpiade tahun ini	I watched the Olympics this year
Belajar bahasa itu gampang	Learning a language is easy
Doktor itu sangat berpengalaman	The doctor is very experienced
Buku itu tenggelam di sungai	The book sank in the river
Bola itu bulat dan besar	The ball is round and big
Saya suka menonton wayang	I like watching puppetry
Deputi kepala sekolah hadir	The deputy head of the school is present
Ginjal berfungsi menyaring darah	The kidneys function to filter blood
Saya hafal lagu itu	I memorized that song
Cuaca hari ini lembap sekali	The weather today is very humid
Dia menunjukkan simpati yang tulus	He showed genuine sympathy
Rantai itu terputus saat digunakan	The chain broke while being used
Dia memakai kalung mutiara	She is wearing a pearl necklace
Direksi perusahaan mengadakan rapat	The company's board of directors held a meeting
Hatiku penuh duka saat ini	My heart is full of sorrow right now
Bunda memasak makanan favoritku	Mom cooks my favorite food
Saya butuh resep baru	I need a new recipe
Anak-anak perlu mendapatkan vaksin	Children need to get vaccinated
Aula itu penuh dengan orang	The hall is full of people
Dia menang kontes menyanyi tahun ini	He won the singing contest this year
Angin malam terasa sejuk	The night breeze feels cool
Dia perlu suntik vaksin baru	She needs to get a new vaccine shot
Hari ini adalah wisuda saya	Today is my graduation
Usus berfungsi dalam pencernaan makanan	The intestines function in food digestion
Saya butuh pulsa untuk telepon	I need credit for the phone
Anak-anak bermain dengan buluh	The children are playing with bamboo
Satelit mengorbit Bumi setiap hari	The satellite orbits the Earth every day
Saldo rekening saya berkurang debit	My account balance decreased debit
Dia suka tinju profesional	He likes professional boxing
Air sungai dibendung untuk irigasi	The river water is dammed for irrigation
Saya suka pon merah itu	I like that red hat
Kepalaku pusing setelah bekerja	My head is spinning after working
Monumen itu terlihat megah	The monument looks magnificent
Dia membeli aksesori baru	She bought new accessories
Ongkos naik bus mahal sekarang	The bus fare is expensive now
Kekuatan cinta itu ajaib	The power of love is magical
Kelas ini bersifat privat dan eksklusif	This class is private and exclusive
Tusuk sate itu enak banget	The satay skewers are really delicious
Dia menghapus keringatnya perlahan	He wipes his sweat slowly
Gerakannya terlihat kaku dan lambat	His movements look stiff and slow
Mobil itu menginjak rem mendadak	The car suddenly braked
Dia jago bermain basket	He is good at playing basketball
Paus itu melompat tinggi	The whale jumped high
Bunga itu wangi sekali	The flower is very fragrant
Abang saya pergi ke pasar	My brother went to the market
Dia menyimpan dendam lama	He holds a long-standing grudge
Saya suka minum cokelat kakao	I like to drink cocoa chocolate
Dia menginap di wisma itu	He stayed at the guesthouse
Dia merasa gelisah menunggu berita	She feels restless waiting for news
Bunga itu berbau harum	The flower smells fragrant
Suporter tim kami sangat bersemangat	Our team's supporters are very enthusiastic
Anak itu bermain telanjang di pantai	The child is playing naked on the beach
Pengantin itu terlihat cantik	The bride looked beautiful
Saya butuh selimut hangat	I need a warm blanket
Dia terlalu sombong untuk mendengar	He is too arrogant to listen
Itu mustahil untuk terjadi	That is impossible to happen
Dia menemukan permata langka	She found a rare gem
Bocah itu sedang bermain bola	The child is playing ball
Anak-anak bermain di ladang	The children are playing in the field
Saya membeli basket baru	I bought a new basket
Makanan instan mudah disiapkan	Instant food is easy to prepare
Kain ini lebar dua inci	This fabric is two inches wide
Benua Asia memiliki banyak budaya	The Asian continent has many cultures
Saya merasa lega sekarang	I feel relieved now
Hasil undian ini acak	The result of this draw is random
Dia memakai sarung baru	He is wearing a new sarong
Angin tiup lembut di pagi	The wind blows gently in the morning
Lihat katalog produk terbaru	See the latest product catalog
Naga terbang di langit malam	A dragon flies in the night sky
Benang itu mudah putus	The thread is easy to break
Dia memakai cap merah	He is wearing a red cap
Mobilnya mogok di jalan	His car broke down on the road
Dia muntah setelah makan terlalu banyak	He vomited after eating too much
Cinta itu lenyap seketika	Love disappears instantly
Lensa kamera ini berkualitas tinggi	This camera lens is of high quality
Bapa pergi ke pasar hari ini	Father went to the market today
Ganti oli mobil setiap bulan	Change the car oil every month
Buaya itu sedang berjemur	The crocodile is sunbathing
Anak-anak tepuk tangan bersama	The children clap their hands together
Helikopter itu terbang tinggi	The helicopter is flying high
Saya suka buah manggis	I like mangosteen
Ombak di pantai tenang hari ini	The waves at the beach are calm today
Kapal berlabuh di dermaga tersebut	The ship docked at the pier
Temperatur hari ini cukup tinggi	Today's temperature is quite high
Saya mampir ke toko	I stopped by the store
Dia memakai helm baru	He is wearing a new helmet
Kalsium penting untuk kesehatan tulang	Calcium is important for bone health
Produser film itu terkenal di Jakarta	The film producer is famous in Jakarta
Aku kupas buah mangga	I peel the mango
Dia pura-pura tidak tahu	He pretends not to know
Dia bisik rahasia kepadaku	He whispered a secret to me
Kain sutra ini sangat halus	This silk fabric is very smooth
Mereka kelahi di sekolah tadi	They fought at school earlier
Anak-anak suka mendengar dongeng	Children like to hear fairy tales
Perlakuan itu sangat kejam	That treatment is very cruel
Saya mencari klip video itu	I am looking for that video clip
Kunci saya jatuh di saku	My keys fell in my pocket
Dia pingsan karena kelelahan	She fainted from exhaustion
Saya membeli mil untuk masak	I bought corn to cook
Palang pintu itu terbuka lebar	The gate is wide open
Kita pergi ke kutub utara	We go to the North Pole
Anak itu perlu kencing cepat	The child needs to pee quickly
Saya membeli bubuk kopi baru	I bought new coffee powder
Dia mengunjungi kuil tua	He visited the old temple
Kami pergi kencan malam ini	We are going on a date tonight
Petir menyambar dengan kilat	Lightning strikes with a flash
Hari ini benar-benar sial	Today is really unlucky
Topan itu menghancurkan rumah kami	The typhoon destroyed our house
Dia memanggilku dari pundak	She called me from the shoulder
Saya suka film komedi ini	I like this comedy movie
Dia mengenakan cincin berlian	She is wearing a diamond ring
Dia ketuk pintu pelan-pelan	She knocked on the door slowly
Aku membawa kado untukmu	I brought a gift for you
Saya pergi ke kedai kopi	I go to the coffee shop
Burung berkicau di rimba	Birds chirp in the jungle
Kantung itu penuh dengan uang	The bag is full of money
Dia merasakan sukacita mendalam	She felt deep joy
Saya membeli stiker lucu baru	I bought new cute stickers
Kami menginap di vila baru	We are staying at the new villa
Saya makan di kantin sekolah	I eat at the school cafeteria
Dia memegang setir mobil	He is holding the steering wheel of the car
Saya suka buah persik	I like peaches
Cincin itu terbuat dari intan	The ring is made of diamond
Saya perlu buang kemih	I need to urinate
Wajahnya pucat karena sakit	Her face is pale because of illness
Dia membawa pistol di tas	He carries a gun in the bag
Kocok telur sebelum dimasak	Whisk the eggs before cooking
Hiu itu berenang di laut	The shark swims in the sea
Ibunda saya memasak di dapur	My mother is cooking in the kitchen
Kain ini mudah direkatkan	This fabric is easy to stick
Saya pergi ke misa minggu	I go to Sunday mass
Kami menjelajahi terowongan tua	We explored the old tunnel
Saya suka umbi jalar ini	I like this sweet potato
Saya suka keripik pedas	I like spicy chips
Kami duduk di atas tikar	We sit on the mat
Tong sampah ini penuh sekali	This trash bin is very full
Dia koma setelah kecelakaan	He is in a coma after the accident
Bagasi saya hilang di bandara	My luggage is lost at the airport
Anak-anak mengumpulkan kerang di pantai	The children are collecting shells on the beach
Itu ide yang konyol	That is a silly idea
Dia suka kunyah permen karet	He likes to chew gum
Dia anak yang cerdik	He is a clever child
Dia mencari korek api di tas	He is looking for a match in the bag
Semenanjung ini kaya budaya	This peninsula is rich in culture
Beban ini terasa enteng banget	This load feels really light
Dia memanggul beban berat	He is carrying a heavy load
Rusa itu sedang makan rumput	The deer is eating grass
Dia merasa gugup sebelum tampil	She feels nervous before performing
Dia tampak ganteng hari ini	He looks handsome today
Saya suka makan kepiting	I like to eat crab
Dia menelan ludahnya dengan cepat	He swallowed his saliva quickly
Dia tidur nyenyak malam ini	He sleeps soundly tonight
Saya suka ronde malam ini	I like the round tonight
Serigala itu berburu malam hari	The wolf hunts at night
Baju ini terbuat dari katun	This shirt is made of cotton
Katak melompat di genangan air	The frog jumps in the puddle
Dia berjalan dengan bungkuk	He walks hunched over
Saya suka makan bayam segar	I like to eat fresh spinach
Liur saya menetes saat lapar	My saliva drips when I am hungry
Dia ceroboh saat berkendara	He is careless when driving
Dia memiliki rencana licik	He has a cunning plan
Dia memiliki kepala botak	He has a bald head
Dia menekuk siku kanan	He bends his right elbow
Dia duduk di balkon	He sits on the balcony
Anak-anak itu berisik sekali	The children are very noisy
Kucing itu terlihat imut	The cat looks cute
Kelelawar terbang malam hari	Bats fly at night
Gurita itu berwarna merah muda	The octopus is pink
Aku muak dengan semua ini	I am fed up with all this
Dia tuli sejak lahir	He has been deaf since birth
Anak-anak suka melihat lumba-lumba	Children like watching dolphins
Saya suka makan sereal pagi	I like to eat breakfast cereal
Saya suka sosis panggang	I like grilled sausage
Langit pagi berwarna jingga	The morning sky is orange
Bunga teratai tumbuh di kolam	Lotus flowers grow in the pond
Saya suka terung goreng	I like fried eggplant
Angsa itu berenang di danau	The swan is swimming in the lake
Saya memasak di wajan	I am cooking in the frying pan
Gagak hitam terbang tinggi	The black crow flies high
Saya suka mentimun segar	I like fresh cucumbers
Saya suka salad kubis segar	I like fresh cabbage salad
Dia memiliki janggut lebat	He has a thick beard
Saya suka timun segar	I like fresh cucumbers
Saya suka limau manis	I like sweet lime
Kue ini rasa vanili lezat	This cake has a delicious vanilla flavor
Saya suka seledri dalam salad	I like celery in salad
Saya membeli spons untuk mencuci	I bought a sponge for washing
Anak-anak bermain di yard	The children are playing in the yard
Jerapah itu sedang makan daun	The giraffe is eating leaves
Sinterklas datang membawa hadiah	Santa Claus comes bringing gifts
Saya suka makan ceri	I like to eat cherries
Gorila itu sedang makan pisang	The gorilla is eating a banana
Dia bekerja di kantor baru	He works at the new office
Ambil serbet di meja	Take the napkin on the table
Saya suka bermain rugbi	I like playing rugby
Pihak berwenang sedang menyelidiki	The authorities are investigating
Dana itu digunakan untuk pendidikan	The fund is used for education
Dia membawa bukti penting itu	He brought the important evidence
Dia butuh tenaga ekstra	She needs extra energy
Dia bisa kelola proyek itu	He can manage that project
Investasi jangka panjang menguntungkan	Long-term investments are profitable
Kami membutuhkan strategi yang tepat	We need the right strategy
Harga saham naik pesat	The stock price rose sharply
Analisis data diperlukan untuk keputusan	Data analysis is needed for decisions
Kehadiran di kelas wajib	Attendance in class is mandatory
Dia sedang terap di rumah	She is currently in therapy at home
Korupsi merusak kepercayaan publik	Corruption destroys public trust
Struktur bangunan ini kokoh sekali	The structure of this building is very strong
Demokrasi adalah hak setiap warga	Democracy is the right of every citizen
Saya tidak sangka kamu datang	I didn't expect you to come
Dia menawarkan jasa desain grafis	He offers graphic design services
Dia adalah saksi kunci kasus itu	He is the key witness of the case
Wujud impian itu mulai nyata	The embodiment of that dream is starting to become real
Pendaftaran memerlukan beberapa syarat	Registration requires several conditions
Kinerja tim meningkat pesat bulan ini	The team's performance has improved rapidly this month
Kita akan rugi banyak jika tidak hati-hati	We will lose a lot if we are not careful
Fakultas teknik sedang mengadakan seminar	The faculty of engineering is holding a seminar
Perangkat ini mudah digunakan	This device is easy to use
Sarana pendidikan perlu ditingkatkan	Educational facilities need to be improved
Menghadapi risiko dalam investasi	Facing risks in investment
Rangka bangunan itu sudah kokoh	The structure is already sturdy
Administrasi perusahaan harus efisien	Company administration must be efficient
Gunung itu terlihat agung	The mountain looks majestic
Dia meraih prestasi gemilang	He achieved outstanding accomplishments
Hakim memutuskan kasus tersebut	The judge decided the case
Kami akan kaji laporan itu	We will review the report
Bencana alam menghancurkan desa kami	Natural disasters destroyed our village
Bajuku sangkut di pagar	My shirt got caught on the fence
Saya punya minat baru	I have a new interest
Saya menghormati pendapatmu	I respect your opinion
Dosen mengajar di kelas hari ini	The lecturer teaches in class today
Teori ini menarik untuk dipelajari	This theory is interesting to study
Iman saya semakin kuat hari ini	My faith is stronger today
Beban kerja semakin berat hari ini	The workload is getting heavier today
Kita harus mematuhi syariat Islam	We must adhere to Islamic law
Kapasitas ruangan ini terbatas	The capacity of this room is limited
Dia pergi haji tahun ini	He went on pilgrimage this year
Distribusi barang dilakukan secara merata	The distribution of goods is carried out evenly
Kota ini terkenal dengan tambang	This city is famous for its mine
Dia berdiri tegak di sana	He stands upright there
Simpul tali itu terlalu kencang	The knot is too tight
Dia memelihara ternak di desa	He raises livestock in the village
Pertandingan memasuki babak kedua	The match has entered the second half
Kita menghadapi krisis ekonomi sekarang	We are facing an economic crisis now
Kami mencari mitra bisnis baru	We are looking for new business partners
Bursa saham sedang naik hari ini	The stock market is rising today
Konflik ini perlu diselesaikan segera	This conflict needs to be resolved immediately
Mahkamah memutuskan perkara tersebut	The court decided the case
Aparat keamanan menjaga ketertiban masyarakat	Security forces maintain public order
Buku itu sudah edar luas	The book is widely circulated
Saya suka merek ini	I like this brand
Kepemimpinan mereka sangat dominan	Their leadership is very dominant
Penggunaan narkotika berbahaya bagi kesehatan	The use of narcotics is harmful to health
Legislasi baru akan diberlakukan	New legislation will be enacted
Istilah itu sering digunakan di sini	The term is often used here
Dia terampil dalam memasak	She is skilled at cooking
Mutu produk ini cukup baik	The quality of this product is quite good
Dia adalah mekanik handal	He is a skilled mechanic
Hujan bisa hambat perjalanan kita	Rain can hinder our journey
Dia sumbang buku untuk perpustakaan	He donated books to the library
Kontribusi mereka sangat berarti bagi masyarakat	Their contribution is very meaningful to the community
Ajang ini sangat menarik perhatian	This event is very attention-grabbing
Transportasi umum di Jakarta padat	Public transportation in Jakarta is crowded
Partisipasi masyarakat sangat penting	Community participation is very important
Kampanye itu menarik perhatian banyak orang	The campaign attracted the attention of many people
Dia dikenal sebagai Joko alias Budi	He is known as Joko alias Budi
Kita butuh pasok barang baru	We need new supplies
Jarak yang harus kita tempuh	The distance we have to cover
Koperasi ini membantu petani lokal	This cooperative helps local farmers
Harta itu milik keluarga kita	The property belongs to our family
Kami berjalan di padang hijau	We walk in the green field
Aplikasi ini memiliki fitur baru	This application has a new feature
Kami melakukan riset baru	We are conducting new research
Saya tidak bisa menjangkau itu	I cannot reach that
Pemerintah berantas korupsi di negara	The government eradicates corruption in the country
Buruh itu bekerja keras setiap hari	The worker works hard every day
Dia didakwa melakukan kejahatan	He is charged with committing a crime
Saya butuh rekomendasi buku baru	I need a recommendation for a new book
Saya akan memberikan presentasi hari ini	I will give a presentation today
Dia menyukai sastra Indonesia	She likes Indonesian literature
Tolong jelaskan detailnya lebih lanjut	Please explain the details further
Silakan urutkan buku-buku itu	Please arrange the books
Ruang ini cakup semua kebutuhan	This space covers all needs
Statistik menunjukkan tren yang menarik	Statistics show an interesting trend
Instansi pemerintah sedang melakukan pemeriksaan	The government agency is conducting an inspection
Kesehatan adalah prioritas utama kita	Health is our top priority
Ikuti prosedur yang benar	Follow the correct procedure
Direktorat pendidikan mengadakan seminar	The education directorate held a seminar
Lahan pertanian itu seluas 10 hektare	The agricultural land is 10 hectares wide
Konsentrasi saya mulai menurun	My concentration is starting to decline
Bom itu bisa ledak kapan saja	The bomb can explode at any time
Jalin hubungan yang baik selalu	Always build good relationships
Dia kerap datang terlambat	He often arrives late
Permainan ini sangat seru	This game is very exciting
Mayoritas warga mendukung perubahan	The majority of the citizens support the change
Adat istiadat harus dihormati	Customs must be respected
Kapal itu landas dengan cepat	The ship landed quickly
Nasabah baru mendaftar hari ini	A new customer registered today
Ciri khas budaya Indonesia beragam	The characteristics of Indonesian culture are diverse
Personel kami siap bertugas	Our personnel are ready to serve
Laba perusahaan meningkat tahun ini	The company's profit increased this year
Dia menggugat keputusan itu	She is suing that decision
Dia sembah raja dengan hormat	He worships the king with respect
Saya membawa bekal ke sekolah	I bring lunch to school
Urai masalah itu dengan tenang	Unravel the problem calmly
Yayasan ini membantu anak yatim	This foundation helps orphaned children
Dia dilantik sebagai ketua	He was appointed as the chairman
Tugas itu sudah tuntas sekarang	The task is complete now
Identitas diri perlu dijaga	Self-identity needs to be maintained
Tanjung itu indah dan tenang	The cape is beautiful and calm
Kota ini selalu dinamis dan hidup	This city is always dynamic and lively
Kami himpun dana untuk bantuan	We are collecting funds for assistance
Makanan ini tinggi lemak	This food is high in fat
Saya membeli bibit tanaman baru	I bought new plant seeds
Dia pungut sampah di taman	He picks up trash in the park
Dia mulai pulih dari sakit	He is starting to recover from illness
Asas keadilan harus ditegakkan	The principle of justice must be upheld
Surya terbit di pagi hari	The sun rises in the morning
Riwayat hidupnya menarik perhatian	His biography attracts attention
Dia bantah semua tuduhan itu	He denied all the accusations
Karya seni itu penuh inspirasi	The artwork is full of inspiration
Kucing itu mencari induknya	The cat is looking for its mother
Publikasi penelitian itu sangat penting	The publication of the research is very important
Bakteri dapat menyebabkan penyakit serius	Bacteria can cause serious illness
Dia senantiasa berusaha keras	He always works hard
Siklus air penting bagi kehidupan	The water cycle is important for life
Dia selalu konsisten dalam kerja	He is always consistent in work
Barang antik itu dilelang hari ini	The antique item is being auctioned today
Definisi kata ini masih kabur	The definition of this word is still vague
Saya butuh cadang baru	I need a new spare part
Deteksi dini penyakit sangat penting	Early detection of disease is very important
Hujan timpa atap rumah	Rain hits the roof of the house
Arsitek merancang gedung modern	The architect designs modern buildings
Filsafat membantu memahami kehidupan	Philosophy helps to understand life
Maskapai itu menawarkan diskon besar	The airline offers a big discount
Kami berbakti kepada orang tua	We serve our parents
Dia anak yang intelek	He is an intelligent child
Energi nuklir ramah lingkungan	Environmentally friendly nuclear energy
Mereka memutuskan untuk rujuk	They decided to reconcile
Dia sudah pensiun tahun lalu	He retired last year
Saya pergi ke biro imigrasi	I go to the immigration office
Pengelolaan limbah harus ditingkatkan	Waste management must be improved
Asosiasi ini mengadakan pertemuan rutin	The association holds regular meetings
Mereka mengadakan protes damai	They held a peaceful protest
Dia adalah pakar teknologi informasi	He is an information technology expert
Inspeksi dilakukan setiap bulan	Inspections are conducted every month
Motif batik ini sangat indah	This batik motif is very beautiful
Dia ditangkap karena suap	He was arrested for bribery
Saya akan mudik lebaran nanti	I will go home for Eid later
Sumber daya alamnya limpah	Its natural resources are abundant
Masa lampau selalu mengajarkan kita	The past always teaches us
Kelak kita akan bertemu	We will meet later
Mereka bongkar kotak lama itu	They opened that old box
Kongres berlangsung di Jakarta minggu ini	The congress takes place in Jakarta this week
Revolusi teknologi mengubah kehidupan manusia	The technology revolution changes human life
Kulitnya mulus dan bersih	Her skin is smooth and clean
Saya membaca naskah itu hari ini	I read the script today
Laporan keuangan kuartal ini penting	This quarter's financial report is important
Saya perlu revisi laporan ini	I need to revise this report
Kandidat itu sangat berbakat	The candidate is very talented
Gunakan pedoman ini untuk belajar	Use this guide to learn
Dia tatap langit malam	He gazes at the night sky
Produk ini memiliki nilai komersial tinggi	This product has high commercial value
Frekuensi sinyal radio rendah	Low radio signal frequency
Dia bekerja di lini produk	He works in the product line
Proses verifikasi data sedang berlangsung	The data verification process is ongoing
Wilayah itu rawan bencana alam	The area is prone to natural disasters
Dia utus teman untuk membantu	He sent a friend to help
Parlemen membahas undang-undang baru	The parliament is discussing a new law
Bung, ayo kita berangkat sekarang	Buddy let's leave now
Kaca itu transparan dan bersih	The glass is transparent and clean
Saya minum jamu herbal pagi ini	I drink herbal medicine this morning
Dia singgung masalah itu	He mentioned the issue
Lingkaran itu terlihat indah	The circle looks beautiful
Kuantitas barang ini terbatas	The quantity of this item is limited
Payudara wanita itu indah	The woman's breasts are beautiful
Adaptasi budaya memerlukan waktu	Cultural adaptation takes time
Kultur lokal perlu dilestarikan	Local culture needs to be preserved
Dia memiliki tekad yang kuat	He has a strong determination
Kapal berlayar ke hulu sungai	The ship sails upstream
Dia tinggal di dusun kecil	He lives in a small village
Atap rumah kami bocor	Our house roof is leaking
